competitor,comp_path,staples_carries,gold_staples_path,source,labeller,note
Wayfair,Organization > Jewelry Organization > Jewelry & Watch Boxes,1,"Gift Shop > Home, Personal & Travel > Jewelry Boxes & Cases",stratified sample,Claude labelling agent (review with team),
Wayfair,Furniture > Custom Furniture > Custom Bar Stools > Custom Bar Stools,1,Furniture > Chairs & Seating > Stools & Ottomans > Counter & Bar Stools,stratified sample,Claude labelling agent (review with team),product type carried; customisation not
Wayfair,Facilities & Maintenance > Maintenance Storage,1,"Furniture > Storage Furniture > Shelving|Tools, Parts & Supplies > Tool & Garage Organization > Garage Storage Equipment",stratified sample,Claude labelling agent (review with team),
Wayfair,Commercial Office Furniture > Office Cubicles & Partitions > Desk Partitions,1,Furniture > Cubicle & Panel Systems > Desktop Privacy Panels,stratified sample,Claude labelling agent (review with team),
Wayfair,Tabletop > Dinnerware > Plates,1,Restaurant & Foodservice Supplies > Tabletop > Dinnerware|Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware,stratified sample,Claude labelling agent (review with team),
Wayfair,Office Storage & Organization > File & Paper Organization,1,Office Supplies > Desk Organizers & Accessories|Office Supplies > Folders & Filing,stratified sample,Claude labelling agent (review with team),
Wayfair,Organization > Wall Shelving & Organization > Storage Racks & Shelving Units,1,Furniture > Storage Furniture > Shelving,stratified sample,Claude labelling agent (review with team),
Wayfair,Outdoor > Outdoor Fencing & Flooring > Privacy Screens,0,,stratified sample,Claude labelling agent (review with team),judgement: no outdoor privacy-screen shelf (Accent Room Dividers are indoor)
Wayfair,Outdoor > Garden,0,,stratified sample,Claude labelling agent (review with team),"judgement: planters, greenhouses, trellises, live plants not carried; only lawn tools/hoses"
Wayfair,Lighting > Outdoor Lighting > Commercial Exterior Lighting,1,"Facilities > Commercial Lighting, Ballasts & Bulbs > Commercial Lighting|Furniture > Lamps & Lighting > Outdoor Lighting",stratified sample,Claude labelling agent (review with team),
Wayfair,School Spaces > Library Furniture > School Carts & Stands,1,Furniture > Carts & Stands > Carts & Stands,stratified sample,Claude labelling agent (review with team),
Wayfair,Outdoor > Outdoor & Patio Furniture > Patio Bar Furniture,1,Gift Shop > Professional Gifts > Compasses > Patio Furniture,stratified sample,Claude labelling agent (review with team),Patio Furniture lists patio bar tables
Wayfair,Facilities & Maintenance > Safety & Emergency Supplies > Stanchions,1,Safety Supplies > Stanchions & Barricades,stratified sample,Claude labelling agent (review with team),
Wayfair,Bedding & Bath > Shower Curtains & Accessories > Shower Curtain Rods,0,,stratified sample,Claude labelling agent (review with team),judgement: Shower Curtains & Accessories has liners/curtains only; site search finds no rods
Wayfair,Smallwares > Food Storage Supplies > Specialty Food Storage,1,Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Food Storage & Containers,stratified sample,Claude labelling agent (review with team),
Wayfair,Shop Restaurant Spaces > Commercial Kitchen > Food Storage Supplies,1,Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Food Storage & Containers,stratified sample,Claude labelling agent (review with team),
Wayfair,Decor & Pillows > Mirrors > Vanity & Dresser Mirrors,1,Furniture > Decor > Mirrors,stratified sample,Claude labelling agent (review with team),judgement: wall mirrors used as vanity mirrors; no tabletop vanity mirrors
Wayfair,Outdoor > Front Door Décor & Curb Appeal > House Numbers & Letters,0,,stratified sample,Claude labelling agent (review with team),no address numbers shelf (classroom Letters & Numbers is decor)
Wayfair,Restaurant Furniture > Banquet Furniture > Podiums & Lecterns,1,Furniture > Lecterns & PA Systems > Lecterns,stratified sample,Claude labelling agent (review with team),
Wayfair,Furniture > Living Room Furniture > Ottomans & Poufs,1,Furniture > Chairs & Seating > Stools & Ottomans > Ottomans,stratified sample,Claude labelling agent (review with team),
Wayfair,Furniture > Bedroom Furniture,1,Furniture > Decor > Beds & Bedding > Beds & Mattresses|Furniture > Decor > Beds & Bedding > Headboards,stratified sample,Claude labelling agent (review with team),"judgement: beds, mattresses, headboards covered; dressers/nightstands/armoires are not"
Wayfair,Bedding & Bath > Bedding & Bedding Sets > Throw Pillows,1,Furniture > Decor > Beds & Bedding > Pillows,stratified sample,Claude labelling agent (review with team),
Wayfair,Commercial Office Furniture > Office Tables > Coffee Tables & End Tables,1,Furniture > Home & Office Tables > Accent & Coffee Tables,stratified sample,Claude labelling agent (review with team),
Wayfair,Smallwares > Outdoor Serving & Tableware > Outdoor Drinkware,1,"Appliances & Kitchenware > Kitchenware > Dining & Tableware > Drinkware & Glassware|Appliances & Kitchenware > Kitchenware > Dining & Tableware > Carafes, Pitchers & Tumblers",stratified sample,Claude labelling agent (review with team),
Wayfair,Organization > Cleaning & Laundry Organization > Trash Bags & Liners,1,Cleaning Supplies > Waste & Recycling > Trash Bags,stratified sample,Claude labelling agent (review with team),
Wayfair,Furniture > Office Furniture,1,Furniture,stratified sample,Claude labelling agent (review with team),
Wayfair,Furniture > Office Furniture > Laptop Carts & Stands,1,Computers & Accessories > Computer Accessories & Peripherals > Laptop Accessories > Laptop Stands & Lap Desks|Furniture > Carts & Stands > Carts & Stands,stratified sample,Claude labelling agent (review with team),
Wayfair,Furniture > Office Furniture > Home Office Furniture Sets,1,Furniture > Desks > Office Desks,stratified sample,Claude labelling agent (review with team),judgement: desk-led office suites sit in Office Desks; no furniture-set shelf
Wayfair,Commercial Office Furniture > Office Seating > Waiting Room & Reception Chairs,1,Furniture > Chairs & Seating > Accent & Waiting Room Chairs,stratified sample,Claude labelling agent (review with team),
Wayfair,Appliances > Washers & Dryers,1,Appliances & Kitchenware > Major Appliances > Washers & Dryers,stratified sample,Claude labelling agent (review with team),shelf thin/empty in snapshot; kept 1 per OD standard (Dryers=1)
Wayfair,Organization > Cleaning & Laundry Organization > Laundry Accessories,1,Cleaning Supplies > Laundry Care > Laundry Room Organization > Laundry Accessories,stratified sample,Claude labelling agent (review with team),
Wayfair,Furniture,1,Furniture,stratified sample,Claude labelling agent (review with team),
Wayfair,Decor & Pillows > Wall Décor > Wall Decals,1,Furniture > Decor > Wall Art > Wall Decals,stratified sample,Claude labelling agent (review with team),
Wayfair,Outdoor > Front Door Décor & Curb Appeal > Flags,1,School Supplies > Teacher Supplies > Classroom Decorations > Flags,stratified sample,Claude labelling agent (review with team),judgement: Flags shelf = outdoor US/state flags + poles; decorative garden flags not
Wayfair,Outdoor > Backyard Play > Outdoor Games,1,School Supplies > Teacher Supplies > Physical Education & Recreation > Outdoor Games,stratified sample,Claude labelling agent (review with team),
Wayfair,Home Improvement > Plumbing > Drains,1,Facilities > Plumbing > Bathroom Hardware > Drains,stratified sample,Claude labelling agent (review with team),
Wayfair,Organization > Cleaning & Laundry Organization > Trash Cans & Recycling,1,Cleaning Supplies > Waste & Recycling > Trash Cans & Recycling Bins,stratified sample,Claude labelling agent (review with team),
Wayfair,Restaurant Furniture > Restaurant Dining & Bar Furniture > Bar Stools & Counter Stools,1,Furniture > Chairs & Seating > Stools & Ottomans > Counter & Bar Stools,stratified sample,Claude labelling agent (review with team),
Wayfair,Decor & Pillows > Decorative Accents,1,Furniture > Decor > Decorative Accents,stratified sample,Claude labelling agent (review with team),
Wayfair,Baby & Kids > Nursery Furniture > Conversion Rails,0,,gap-enriched sample,Claude labelling agent (review with team),Nursery Furniture = playards/bassinets; no crib conversion rails
Wayfair,"Outdoor > Hot Tubs, Saunas & Pools > Swimming Pools",0,,gap-enriched sample,Claude labelling agent (review with team),no pools
Wayfair,Shop Hospitality Spaces,1,Furniture|Restaurant & Foodservice Supplies|Retail Store Supplies,gap-enriched sample,Claude labelling agent (review with team),"judgement: banquet/dining/lobby/meeting furniture, restaurant, retail, spa covered across three aisles"
Wayfair,Outdoor > Outdoor Fencing & Flooring > Outdoor Deck Tiles & Planks,0,,gap-enriched sample,Claude labelling agent (review with team),no decking
Wayfair,Organization > Storage Furniture > Storage Benches > Small Bedroom Vanities,0,,gap-enriched sample,Claude labelling agent (review with team),makeup vanities not carried (node nested under Storage Benches in scrape)
Wayfair,Shop Restaurant Spaces > Lobby > Sneeze Guards,1,Furniture > Cubicle & Panel Systems > Desktop Privacy Panels,gap-enriched sample,Claude labelling agent (review with team),Desktop Privacy Panels lists freestanding sneeze guards
Wayfair,Baby & Kids > Teen Bedroom Furniture > Teen Dressers,0,,gap-enriched sample,Claude labelling agent (review with team),no dresser shelf
Wayfair,Facilities & Maintenance > Maintenance Storage > Workbenches,0,,gap-enriched sample,Claude labelling agent (review with team),judgement: no workbench shelf; Garage Storage Equipment = pegboards/tool chests
Wayfair,Outdoor > Fitness > Weight Benches,0,,gap-enriched sample,Claude labelling agent (review with team),judgement: no weight benches (Fitness Machines = cardio; Strength Training = bands/weights)
Wayfair,Shop Office Spaces > Reception Area > Reception Sets,1,Furniture > Chairs & Seating > Accent & Waiting Room Chairs,gap-enriched sample,Claude labelling agent (review with team),judgement: reception seating sets
Wayfair,Outdoor > Umbrellas > Beach Umbrellas,0,,gap-enriched sample,Claude labelling agent (review with team),judgement: only patio umbrellas and a beach sun-shelter tent; no beach umbrellas
Wayfair,"Smallwares > Pots, Pans & Skillets > Egg Poachers",1,Appliances & Kitchenware > Kitchenware > Kitchen Tools > Pots & Pans|Appliances & Kitchenware > Small Appliances > Egg Cookers & Servers,gap-enriched sample,Claude labelling agent (review with team),judgement: poacher pans / egg cookers
Wayfair,Shop Office Spaces > Reception Area,1,Furniture > Chairs & Seating > Accent & Waiting Room Chairs|Furniture > Desks > Office Desks,gap-enriched sample,Claude labelling agent (review with team),
Wayfair,Organization > Garage & Outdoor Storage & Organization > Shed Accessories,0,,gap-enriched sample,Claude labelling agent (review with team),no sheds/shed accessories
Wayfair,Shop Restaurant Spaces > Banquet > Banquet Furniture,1,Furniture > Home & Office Tables > Folding Tables|Furniture > Chairs & Seating > Stacking & Folding Chairs,gap-enriched sample,Claude labelling agent (review with team),
Wayfair,Shop Office Spaces > Breakrooms & Employee Spaces,1,"Furniture > Home & Office Tables > Breakroom & Dining Tables|Furniture > Chairs & Seating > Breakroom & Dining Chairs|Coffee, Water & Snacks > Breakroom Appliances",gap-enriched sample,Claude labelling agent (review with team),
Wayfair,Furniture > Bedroom Furniture > Nightstands,0,,gap-enriched sample,Claude labelling agent (review with team),"no nightstand shelf; a few nightstands scattered in Accent & Coffee Tables / Accent Furniture, not core (same standard as dressers)"
Wayfair,Outdoor > Umbrellas > Cantilever Umbrellas,1,Gift Shop > Professional Gifts > Compasses > Patio Furniture,gap-enriched sample,Claude labelling agent (review with team),judgement: cantilever umbrellas sold; placed with Patio Furniture
Wayfair,Shop Contractor Spaces > Kitchen Renovation,1,Facilities > Plumbing > Sinks|Facilities > Plumbing > Faucets|Appliances & Kitchenware > Major Appliances,gap-enriched sample,Claude labelling agent (review with team),"judgement: sinks, faucets, appliances, organization covered; cabinets/backsplash/flooring not"
Wayfair,Holiday > Hanukkah > Hanukkah Menorahs,0,,gap-enriched sample,Claude labelling agent (review with team),no menorahs (search finds only Hanukkah table decor)
Amazon,"Office Products > Office Electronics > Electronic Dictionaries, Thesauri & Translators",0,,stratified sample,Claude labelling agent (review with team),electronic dictionaries/translators; no Staples shelf (not calculators)
Amazon,Industrial & Scientific > Robotics > Unmanned Aerial Vehicles (UAVs),1,"Phones, Cameras & Electronics > Drones & UAV",stratified sample,Claude labelling agent (review with team),
Amazon,Health & Personal Care > Sports Nutrition > Pre-Workout,0,,stratified sample,Claude labelling agent (review with team),"judgement: sports-nutrition powder; Staples vitamins shelf is vitamins/OTC supplements, no sports-nutrition shelf"
